session_id,user_id,session_start,app_version
9752,2016,2024-06-13 20:38:15,3.2
9753,2017,2024-10-23 13:32:49,3.3
9754,2017,2024-12-22 19:06:33,3.3
9755,2017,2024-07-26 11:22:59,3.3
9756,2017,2024-09-18 12:43:34,3.4
9757,2017,2024-06-09 09:13:46,3.3
9758,2017,2024-05-07 17:55:12,3.4
9759,2018,2024-10-23 20:37:49,3.3
9760,2018,2024-07-31 21:19:16,3.3
9761,2018,2024-07-25 00:07:58,3.1
9762,2019,2024-08-17 13:55:58,3.4
9763,2019,2024-09-28 00:38:14,3.4
9764,2019,2024-11-19 20:10:35,3.3
9765,2019,2024-11-23 12:48:27,3.3
9766,2020,2023-12-10 20:12:19,3.3
9767,2020,2024-11-14 20:29:53,3.2
9768,2020,2024-07-22 08:32:01,3.3
9769,2020,2024-05-26 13:02:11,3.3
9770,2020,2024-07-28 09:12:04,3.3
9771,2020,2024-06-26 19:50:09,3.1
9772,2021,2024-05-26 13:31:36,3.3
9773,2021,2024-04-30 20:22:33,3.2
9774,2022,2024-05-08 11:18:44,3.3
9775,2022,2024-07-20 21:24:47,3.3
9776,2022,2024-06-27 19:36:24,3.3
9777,2023,2024-05-14 16:27:07,3.3
9778,2023,2023-10-01 21:22:39,3.4
9779,2023,2024-10-29 14:54:46,3.4
9780,2024,2024-04-08 07:39:22,3.4
9781,2024,2023-08-25 13:59:41,3.4
9782,2024,2024-07-16 21:47:38,3.4
9783,2024,2023-11-29 08:42:23,3.3
9784,2024,2024-01-22 18:09:29,3.4
9785,2024,2023-11-29 18:25:09,3.3
9786,2024,2023-08-05 20:17:27,3.4
9787,2024,2024-03-05 21:35:15,3.4
9788,2025,2024-11-20 07:40:29,3.4
9789,2025,2024-11-03 22:43:57,3.3
9790,2025,2024-12-20 19:06:16,3.4
9791,2025,2024-07-15 12:02:12,3.4
9792,2025,2024-10-20 14:54:20,3.2
9793,2025,2024-12-13 07:01:53,3.4
9794,2025,2024-06-05 20:01:24,3.4
9795,2025,2024-09-19 11:26:34,3.3
9796,2026,2024-07-15 14:49:41,3.4
9797,2026,2024-11-09 14:07:21,3.3
9798,2026,2024-08-08 17:42:48,3.4
9799,2026,2024-06-22 15:19:00,3.1
9800,2026,2024-05-12 08:03:22,3.4
9801,2026,2024-05-02 10:01:42,3.4
9802,2026,2024-10-19 19:30:33,3.3
9803,2027,2024-05-18 18:24:48,3.4
9804,2027,2024-08-23 13:15:33,3.3
9805,2027,2024-07-22 11:02:51,3.3
9806,2027,2024-08-29 14:01:12,3.2
9807,2027,2024-11-23 14:12:41,3.3
9808,2027,2024-07-26 17:16:05,3.3
9809,2027,2024-09-02 08:30:50,3.4
9810,2027,2024-11-28 20:36:34,3.4
9811,2028,2024-06-26 20:03:39,3.4
9812,2028,2023-10-03 13:57:23,3.2
9813,2028,2023-03-16 22:33:29,3.4
9814,2029,2024-09-22 12:47:25,3.4
9815,2029,2024-04-29 00:30:22,3.4
9816,2029,2024-11-22 06:06:08,3.4
9817,2029,2024-12-22 01:35:29,3.1
9818,2030,2024-11-05 22:56:07,3.3
9819,2030,2024-12-03 14:02:05,3.1
9820,2030,2024-11-11 07:23:12,3.3
9821,2030,2024-12-28 19:08:55,3.4
9822,2031,2024-11-12 06:46:20,3.3
9823,2031,2024-11-13 15:26:12,3.4
9824,2031,2024-12-23 20:05:38,3.4
9825,2031,2024-11-19 21:19:51,3.2
9826,2031,2024-12-19 12:28:18,3.3
9827,2031,2024-11-12 19:31:37,3.3
9828,2032,2024-11-07 20:49:34,3.3
9829,2032,2024-05-17 15:45:34,3.4
9830,2032,2024-05-28 11:38:14,3.3
9831,2033,2024-07-13 19:07:38,3.3
9832,2033,2024-10-08 21:35:25,3.3
9833,2033,2024-10-28 18:59:11,3.4
9834,2033,2024-09-16 18:35:41,3.3
9835,2033,2024-10-20 14:54:36,3.3
9836,2034,2024-08-28 19:29:44,3.4
9837,2034,2024-12-04 18:24:34,3.4
9838,2034,2024-05-12 20:33:20,3.4
9839,2034,2024-10-04 19:26:27,3.3
9840,2034,2024-06-03 22:54:57,3.3
9841,2034,2024-10-27 18:19:33,3.4
9842,2034,2024-11-29 13:17:55,3.4
9843,2035,2023-04-06 09:21:59,3.2
9844,2035,2023-06-16 15:51:59,3.2
9845,2035,2024-03-31 22:07:47,3.1
9846,2035,2023-08-09 20:03:23,3.4
9847,2035,2024-02-05 17:20:40,3.4
9848,2035,2024-09-29 15:44:34,3.3
9849,2036,2024-12-18 21:46:28,3.3
9850,2037,2024-12-18 10:25:52,3.1
9851,2037,2024-11-27 06:09:23,3.4
9852,2037,2024-08-23 21:30:46,3.4
9853,2037,2024-09-14 21:06:06,3.4
9854,2037,2024-12-18 19:03:38,3.4
9855,2037,2024-11-22 19:50:24,3.4
9856,2037,2024-10-02 19:15:08,3.4
9857,2038,2024-08-15 19:15:25,3.4
9858,2038,2024-11-23 12:03:05,3.4
9859,2038,2024-12-16 15:07:04,3.2
9860,2038,2024-03-04 02:46:09,3.4
9861,2038,2024-03-03 10:25:15,3.4
9862,2039,2024-11-15 19:40:06,3.4
9863,2039,2024-11-06 23:36:08,3.4
9864,2039,2024-11-09 11:17:58,3.4
9865,2039,2024-12-25 19:34:25,3.3
9866,2039,2024-11-15 14:11:15,3.4
9867,2040,2024-08-16 09:09:37,3.4
9868,2040,2024-08-14 23:24:52,3.3
9869,2040,2024-01-18 21:28:17,3.2
9870,2040,2024-07-25 14:13:32,3.4
9871,2040,2024-11-24 08:09:33,3.4
9872,2041,2023-04-02 10:14:41,3.4
9873,2041,2024-12-30 20:48:43,3.4
9874,2042,2023-11-03 18:56:49,3.4
9875,2042,2023-11-29 12:29:42,3.3
9876,2042,2024-02-28 13:10:14,3.4
9877,2042,2024-02-04 16:35:37,3.3
9878,2042,2024-09-11 12:41:57,3.4
9879,2043,2024-02-04 20:44:50,3.4
9880,2043,2024-01-20 10:49:33,3.4
9881,2043,2024-09-06 17:09:22,3.1
9882,2043,2024-03-07 14:04:14,3.2
9883,2043,2023-09-23 14:59:45,3.4
9884,2044,2024-08-25 01:15:06,3.3
9885,2044,2024-05-21 12:58:14,3.4
9886,2045,2024-10-17 13:54:14,3.3
9887,2045,2024-11-18 16:53:59,3.3
9888,2045,2024-10-24 20:27:23,3.1
9889,2045,2024-12-24 01:11:33,3.2
9890,2045,2024-11-15 18:34:39,3.3
9891,2045,2024-11-25 12:38:55,3.4
9892,2045,2024-11-07 21:43:03,3.4
9893,2046,2024-12-07 22:50:36,3.4
9894,2046,2024-12-31 21:12:18,3.3
9895,2046,2024-10-14 13:51:01,3.3
9896,2046,2024-11-28 07:07:43,3.4
9897,2046,2024-11-17 14:26:31,3.3
9898,2047,2023-03-17 23:34:34,3.4
9899,2047,2024-05-01 15:30:49,3.4
9900,2047,2024-11-22 11:26:24,3.4
9901,2047,2024-06-17 19:28:13,3.4
9902,2048,2024-11-20 23:06:34,3.4
9903,2048,2024-09-01 19:32:39,3.4
9904,2048,2024-09-25 08:58:58,3.4
9905,2048,2024-09-16 21:54:50,3.3
9906,2049,2024-12-01 22:37:47,3.3
9907,2049,2024-09-22 09:40:58,3.1
9908,2049,2024-10-20 13:01:29,3.3
9909,2049,2024-10-06 20:10:25,3.4
9910,2049,2024-10-14 13:11:39,3.4
9911,2050,2024-04-08 13:41:59,3.1
9912,2050,2024-07-13 13:00:52,3.1
9913,2050,2024-08-20 18:40:59,3.1
9914,2050,2024-09-22 08:01:06,3.4
9915,2050,2024-09-26 00:39:51,3.4
9916,2050,2024-12-01 10:17:55,3.3
9917,2050,2024-11-21 08:57:29,3.3
9918,2050,2024-06-10 21:23:36,3.3
9919,2051,2024-12-22 21:21:53,3.3
9920,2051,2024-06-20 21:46:10,3.3
9921,2051,2024-08-23 12:16:50,3.4
9922,2051,2024-05-06 09:20:34,3.4
9923,2051,2024-10-28 21:45:20,3.4
9924,2051,2024-08-21 20:27:20,3.2
9925,2051,2024-09-11 12:43:52,3.3
9926,2051,2024-03-31 22:07:50,3.3
9927,2052,2023-09-09 10:35:42,3.4
9928,2052,2024-10-08 21:42:34,3.4
9929,2052,2024-06-22 16:39:19,3.2
9930,2052,2024-07-02 09:48:14,3.4
9931,2052,2024-02-12 09:35:08,3.4
9932,2052,2024-07-11 00:43:33,3.3
9933,2052,2023-09-20 08:12:42,3.4
9934,2052,2023-03-24 19:09:22,3.2
9935,2053,2024-12-11 09:36:48,3.4
9936,2053,2024-12-03 18:18:10,3.4
9937,2054,2024-12-30 06:30:34,3.3
9938,2054,2024-12-15 11:24:31,3.4
9939,2054,2024-12-23 21:32:47,3.3
9940,2054,2024-11-27 20:04:24,3.2
9941,2054,2024-12-02 18:07:29,3.4
9942,2054,2024-12-29 19:52:34,3.4
9943,2055,2024-09-07 14:11:25,3.3
9944,2055,2024-11-27 18:30:17,3.4
9945,2055,2024-09-20 10:15:56,3.4
9946,2055,2024-10-13 22:33:59,3.4
9947,2055,2024-10-28 12:19:25,3.2
9948,2055,2024-12-11 17:48:20,3.3
9949,2055,2024-11-18 22:29:52,3.2
9950,2056,2023-08-18 14:00:18,3.4
9951,2056,2024-02-11 18:19:41,3.4
9952,2056,2024-05-31 22:24:07,3.3
9953,2056,2023-08-06 19:41:57,3.4
9954,2056,2024-11-29 21:13:04,3.4
9955,2056,2024-01-14 09:53:43,3.4
9956,2056,2024-06-14 20:51:02,3.3
9957,2056,2023-09-08 22:25:53,3.2
9958,2057,2024-11-26 09:03:29,3.4
9959,2057,2024-11-29 19:22:04,3.3
9960,2058,2023-07-11 18:27:18,3.1
9961,2058,2023-07-05 13:48:58,3.4
9962,2058,2024-03-03 22:22:06,3.4
9963,2058,2023-09-28 15:10:30,3.4
9964,2059,2024-09-24 12:10:57,3.4
9965,2059,2024-08-15 08:54:27,3.4
9966,2059,2024-06-19 20:18:51,3.4
9967,2060,2024-10-07 19:33:47,3.3
9968,2060,2024-10-06 12:38:20,3.4
9969,2060,2024-12-15 16:39:06,3.4
9970,2060,2024-10-15 11:31:22,3.4
9971,2060,2024-12-24 11:16:23,3.4
9972,2061,2023-11-17 16:05:32,3.4
9973,2061,2024-05-29 17:24:47,3.3
9974,2061,2024-04-05 14:56:49,3.4
9975,2062,2024-10-09 20:40:52,3.3
9976,2062,2024-12-13 20:26:33,3.1
9977,2062,2024-10-09 13:42:36,3.3
9978,2062,2024-12-11 07:05:20,3.4
9979,2062,2024-11-14 10:31:41,3.3
9980,2062,2024-10-11 08:43:27,3.4
9981,2062,2024-11-16 09:18:52,3.4
9982,2062,2024-10-27 22:29:40,3.4
9983,2063,2024-11-22 09:22:20,3.4
9984,2063,2024-09-27 17:37:34,3.4
9985,2063,2024-11-22 12:06:39,3.3
9986,2063,2024-07-17 19:45:14,3.3
9987,2063,2024-06-27 18:52:55,3.3
9988,2063,2024-03-27 23:19:17,3.4
9989,2063,2024-09-14 22:47:36,3.4
9990,2063,2024-11-01 15:52:04,3.4
9991,2064,2024-12-12 13:23:44,3.4
9992,2064,2024-11-30 12:56:39,3.4
9993,2064,2024-12-24 14:19:05,3.4
9994,2064,2024-12-13 08:57:09,3.4
9995,2064,2024-12-11 21:20:54,3.4
9996,2064,2024-12-18 09:38:14,3.4
9997,2064,2024-12-03 23:25:37,3.4
9998,2065,2024-12-23 19:20:50,3.4
9999,2066,2024-10-21 12:52:56,3.4
10000,2066,2023-12-17 19:05:52,3.3
10001,2067,2024-08-05 23:16:36,3.4
10002,2067,2024-11-01 19:17:22,3.4
10003,2068,2024-10-15 19:37:50,3.2
10004,2068,2024-03-06 13:50:16,3.4
10005,2068,2024-03-27 07:55:26,3.4
10006,2069,2024-12-10 15:15:51,3.4
10007,2069,2023-11-08 20:26:41,3.2
10008,2069,2024-06-05 20:41:15,3.3
10009,2069,2024-07-22 21:03:49,3.4
10010,2069,2024-08-08 09:34:55,3.3
10011,2069,2023-09-13 22:10:47,3.4
10012,2069,2024-12-31 10:48:52,3.4
10013,2069,2024-02-23 09:46:36,3.3
10014,2070,2024-05-22 21:23:19,3.1
10015,2070,2024-06-29 20:16:34,3.4
10016,2070,2024-08-06 19:54:04,3.4
10017,2070,2024-04-11 21:09:59,3.1
10018,2070,2023-09-20 10:33:05,3.2
10019,2070,2024-05-28 15:07:48,3.4
10020,2071,2024-11-15 19:52:51,3.4
10021,2071,2024-12-09 16:41:49,3.3
10022,2071,2024-12-09 16:35:30,3.3
10023,2071,2024-10-26 14:32:50,3.2
10024,2071,2024-10-12 19:20:53,3.2
10025,2072,2024-07-29 00:46:59,3.4
10026,2072,2024-01-30 11:27:56,3.3
10027,2072,2023-03-06 13:57:40,3.3
10028,2072,2024-08-07 21:29:21,3.3
10029,2073,2023-02-13 15:40:40,3.4
10030,2073,2023-07-11 16:18:22,3.3
10031,2073,2024-07-17 15:36:15,3.2
10032,2073,2024-06-28 07:58:30,3.2
10033,2074,2024-11-21 09:53:53,3.4
10034,2074,2024-12-02 07:12:16,3.4
10035,2075,2024-12-25 13:40:40,3.4
10036,2075,2024-12-18 11:28:49,3.4
10037,2076,2024-12-25 16:18:21,3.3
10038,2076,2024-12-10 19:26:31,3.4
10039,2077,2023-11-22 11:43:51,3.4
10040,2077,2024-10-23 11:44:06,3.4
10041,2077,2024-10-11 08:26:51,3.4
10042,2077,2024-11-05 19:42:17,3.4
10043,2077,2024-09-10 15:54:15,3.4
10044,2077,2024-04-04 13:15:33,3.4
10045,2078,2023-12-15 21:10:11,3.3
10046,2078,2024-08-09 22:56:40,3.4
10047,2078,2024-10-23 15:31:15,3.1
10048,2078,2024-05-12 23:37:50,3.4
10049,2078,2023-08-28 14:28:02,3.4
10050,2078,2024-01-31 14:05:43,3.2
10051,2078,2024-03-19 21:50:14,3.3
10052,2078,2024-03-04 09:01:05,3.4
10053,2079,2024-05-05 13:08:04,3.3
10054,2079,2023-10-05 20:40:11,3.4
10055,2079,2024-08-31 19:12:06,3.4
10056,2079,2024-03-26 19:53:40,3.4
10057,2080,2023-12-19 20:09:41,3.3
10058,2080,2024-02-21 19:07:34,3.3
10059,2080,2024-08-29 07:11:00,3.3
10060,2080,2023-11-04 08:40:49,3.4
10061,2080,2023-07-13 19:47:41,3.4
10062,2080,2024-11-04 22:04:09,3.3
10063,2080,2024-12-17 10:07:35,3.4
10064,2080,2024-01-30 20:20:46,3.4
10065,2081,2024-04-15 00:39:33,3.2
10066,2081,2024-06-03 14:30:56,3.3
10067,2081,2024-01-16 08:44:21,3.4
10068,2081,2024-06-25 14:11:43,3.3
10069,2081,2024-06-17 12:00:47,3.3
10070,2082,2023-07-16 13:27:32,3.2
10071,2082,2024-06-08 12:00:53,3.4
10072,2082,2024-07-23 19:06:28,3.4
10073,2082,2024-01-18 18:36:27,3.2
10074,2082,2023-12-15 17:14:46,3.4
10075,2083,2024-06-03 15:34:19,3.3
10076,2083,2023-06-23 19:12:08,3.4
10077,2083,2023-12-13 02:28:25,3.4
10078,2083,2024-05-05 14:41:16,3.4
10079,2083,2023-04-21 08:33:46,3.4
10080,2083,2024-02-09 14:42:55,3.4
10081,2083,2024-05-06 17:52:47,3.3
10082,2084,2024-11-29 13:28:05,3.2
10083,2084,2024-07-19 16:16:42,3.4
10084,2084,2024-10-05 19:56:01,3.4
10085,2084,2024-10-02 13:11:43,3.3
10086,2085,2024-10-18 16:12:40,3.4
10087,2085,2024-12-08 16:04:51,3.4
10088,2085,2024-11-09 18:15:29,3.2
10089,2085,2024-11-08 19:20:41,3.4
10090,2085,2024-11-20 07:25:47,3.1
10091,2086,2024-10-25 12:29:44,3.4
10092,2086,2024-10-24 13:55:09,3.3
10093,2087,2024-08-24 15:26:26,3.4
10094,2087,2024-11-27 12:32:04,3.4
10095,2088,2023-02-25 19:04:25,3.3
10096,2088,2024-12-30 23:51:54,3.3
10097,2088,2023-11-19 09:54:58,3.3
10098,2089,2024-03-06 14:35:54,3.4
10099,2089,2024-04-02 12:57:38,3.4
10100,2089,2024-10-21 13:10:29,3.2
10101,2090,2024-06-05 19:32:50,3.4
10102,2090,2024-06-06 19:54:29,3.3
10103,2090,2024-08-08 15:10:25,3.4
10104,2090,2024-12-15 07:54:38,3.3
10105,2090,2024-05-14 16:29:43,3.4
10106,2091,2024-10-16 21:17:04,3.4
10107,2091,2024-09-09 22:03:16,3.4
10108,2091,2024-12-23 17:05:09,3.4
10109,2091,2024-08-29 14:12:49,3.2
10110,2091,2024-11-13 04:47:42,3.3
10111,2091,2024-10-26 17:32:00,3.4
10112,2091,2024-07-22 11:19:31,3.3
10113,2092,2024-05-21 22:27:31,3.4
10114,2092,2024-09-25 19:27:24,3.4
10115,2092,2024-05-28 18:23:13,3.3
10116,2092,2024-08-18 23:01:15,3.4
10117,2092,2024-12-19 19:11:30,3.3
10118,2092,2024-10-10 08:14:34,3.3
10119,2092,2024-09-01 19:52:00,3.3
10120,2092,2024-07-06 01:59:40,3.3
10121,2093,2024-03-08 20:55:02,3.4
10122,2093,2024-01-26 14:53:53,3.4
10123,2093,2023-10-25 13:05:40,3.4
10124,2093,2024-06-11 15:57:45,3.3
10125,2093,2024-05-04 07:10:47,3.4
10126,2093,2024-01-27 19:39:04,3.3
10127,2093,2023-09-17 12:12:28,3.3
10128,2093,2024-03-05 14:25:27,3.4
10129,2094,2024-04-04 17:19:01,3.4
10130,2094,2024-09-17 22:31:21,3.4
10131,2094,2024-04-18 19:58:10,3.4
10132,2094,2024-06-05 17:57:53,3.4
10133,2094,2024-03-04 21:29:42,3.4
10134,2094,2023-12-26 08:37:09,3.3
10135,2094,2024-06-09 14:39:20,3.4
10136,2095,2024-10-17 13:15:30,3.2
10137,2095,2024-11-16 07:12:20,3.2
10138,2095,2024-07-24 04:35:29,3.4
10139,2095,2024-06-30 12:33:51,3.4
10140,2095,2024-07-26 07:51:43,3.4
10141,2095,2024-06-19 07:20:10,3.3
10142,2096,2024-12-29 08:37:56,3.3
10143,2096,2023-12-23 20:45:34,3.3
10144,2096,2024-02-13 12:40:40,3.4
10145,2096,2024-04-15 09:17:40,3.4
10146,2096,2024-02-15 20:50:39,3.4
10147,2096,2024-05-31 14:41:37,3.4
10148,2097,2023-08-27 08:56:33,3.2
10149,2097,2024-01-11 11:30:39,3.4
10150,2097,2024-01-24 13:36:46,3.4
10151,2098,2024-08-02 16:42:20,3.1
10152,2098,2024-08-11 02:54:59,3.2
10153,2098,2024-07-24 13:59:25,3.3
10154,2098,2024-05-17 13:58:01,3.3
10155,2098,2024-07-29 13:06:51,3.4
10156,2098,2024-10-17 07:43:43,3.4
10157,2099,2024-10-12 19:22:27,3.4
10158,2099,2024-11-24 15:51:11,3.4
10159,2099,2024-06-26 22:01:02,3.4
10160,2099,2024-08-08 20:54:13,3.4
10161,2099,2024-04-03 21:27:15,3.4
10162,2100,2024-08-07 15:08:49,3.4
10163,2100,2024-08-12 14:44:07,3.1
10164,2100,2024-12-21 19:28:10,3.4
10165,2100,2024-05-13 17:51:24,3.3
10166,2100,2024-04-13 19:48:39,3.4
10167,2100,2024-11-17 13:26:34,3.1
10168,2101,2024-12-15 10:20:12,3.3
10169,2101,2024-04-29 01:13:21,3.4
10170,2101,2024-05-24 15:03:57,3.3
10171,2101,2024-05-09 19:22:20,3.4
10172,2102,2023-10-11 18:06:47,3.4
10173,2102,2024-06-30 17:58:03,3.4
10174,2102,2024-01-07 17:49:16,3.2
10175,2102,2023-12-10 13:42:16,3.4
10176,2103,2024-12-29 11:38:10,3.4
10177,2104,2023-10-19 18:05:59,3.3
10178,2104,2024-02-27 11:00:09,3.3
10179,2104,2023-11-17 12:01:13,3.3
10180,2105,2024-02-24 09:31:57,3.3
10181,2105,2023-07-10 21:52:41,3.4
10182,2106,2024-09-29 12:31:57,3.4
10183,2106,2024-02-24 00:40:46,3.4
10184,2106,2023-12-30 21:53:47,3.3
10185,2106,2024-09-21 19:00:51,3.4
10186,2106,2024-08-10 15:52:24,3.4
10187,2107,2024-11-27 11:59:12,3.3
10188,2107,2024-11-08 19:22:43,3.4
10189,2107,2024-12-19 12:29:02,3.4
10190,2107,2024-10-24 15:43:02,3.3
10191,2108,2024-11-24 21:13:25,3.3
10192,2108,2024-11-05 02:01:20,3.2
10193,2108,2024-10-15 22:59:23,3.2
10194,2108,2024-09-11 13:51:46,3.4
10195,2108,2024-12-14 16:57:53,3.3
10196,2108,2024-11-12 19:28:40,3.4
10197,2108,2024-11-27 20:10:22,3.4
10198,2109,2023-04-12 12:42:41,3.2
10199,2109,2024-06-15 20:00:10,3.3
10200,2109,2023-11-26 10:08:25,3.4
10201,2110,2023-10-15 22:28:08,3.4
10202,2110,2024-04-03 03:11:38,3.3
10203,2110,2023-08-17 01:45:31,3.3
10204,2110,2024-10-16 21:00:49,3.3
10205,2110,2023-12-09 18:54:44,3.3
10206,2110,2023-08-15 17:50:36,3.3
10207,2111,2024-06-08 21:35:36,3.4
10208,2111,2024-08-31 13:57:47,3.3
10209,2111,2024-09-22 22:42:05,3.4
10210,2111,2024-05-26 07:56:56,3.1
10211,2111,2024-01-03 21:09:50,3.4
10212,2112,2023-12-07 19:06:13,3.4
10213,2112,2024-09-21 11:08:05,3.4
10214,2112,2024-12-02 21:48:02,3.4
10215,2112,2024-08-06 07:46:58,3.3
10216,2113,2024-02-24 00:01:48,3.2
10217,2113,2023-11-25 19:37:21,3.4
10218,2113,2024-04-23 18:01:10,3.1
10219,2113,2024-04-03 13:03:01,3.4
10220,2114,2024-04-30 13:38:13,3.2
10221,2114,2024-08-17 00:45:10,3.3
10222,2114,2023-09-29 12:33:30,3.3
10223,2115,2024-11-10 21:00:22,3.3
10224,2115,2024-08-30 18:08:31,3.3
10225,2115,2024-03-10 05:37:31,3.3
10226,2116,2024-12-20 20:11:20,3.2
10227,2116,2024-10-11 12:28:57,3.3
10228,2116,2024-12-31 20:35:35,3.2
10229,2117,2024-04-28 12:55:00,3.3
10230,2117,2024-11-21 13:25:39,3.4
10231,2117,2024-04-12 20:15:04,3.4
10232,2117,2024-03-25 08:37:33,3.4
10233,2117,2024-12-23 12:39:23,3.3
10234,2117,2024-06-22 19:29:06,3.4
10235,2118,2024-12-22 21:48:11,3.4
10236,2118,2024-12-23 00:34:44,3.4
10237,2118,2024-12-30 13:43:14,3.4
10238,2119,2024-08-06 16:21:09,3.2
10239,2119,2024-09-26 07:52:18,3.4
10240,2119,2024-03-28 12:35:56,3.4
10241,2120,2024-12-12 21:23:22,3.4
10242,2120,2024-12-22 12:58:30,3.4
10243,2121,2023-10-01 22:33:29,3.1
10244,2121,2024-05-25 19:46:42,3.4
10245,2121,2024-11-29 16:17:10,3.4
10246,2122,2024-04-08 18:00:08,3.4
10247,2122,2023-06-12 14:34:44,3.1
10248,2122,2024-06-11 16:14:21,3.4
10249,2122,2023-10-28 19:24:55,3.2
10250,2122,2024-01-04 19:27:49,3.3
10251,2122,2024-06-15 13:26:07,3.3
10252,2122,2024-08-17 19:08:52,3.4
10253,2123,2024-05-26 19:54:05,3.4
10254,2123,2023-10-28 14:44:35,3.3
10255,2123,2023-12-22 14:56:22,3.4
10256,2124,2024-10-30 13:28:14,3.3
10257,2124,2024-11-30 07:45:32,3.3
10258,2124,2024-11-02 15:43:00,3.3
10259,2124,2024-12-23 12:38:47,3.2
10260,2125,2024-06-19 04:40:32,3.4
10261,2125,2023-07-16 02:58:28,3.4
10262,2125,2023-09-09 03:18:32,3.2
10263,2126,2024-03-29 20:09:22,3.4
10264,2126,2024-10-01 13:39:51,3.4
10265,2126,2024-10-02 22:03:49,3.4
10266,2126,2024-03-05 12:19:34,3.4
10267,2126,2024-06-22 13:53:21,3.3
10268,2126,2024-02-18 10:45:11,3.4
10269,2126,2024-11-16 14:03:27,3.4
10270,2126,2024-02-26 12:35:11,3.4
10271,2127,2024-05-01 19:47:49,3.4
10272,2127,2023-05-29 19:35:26,3.3
10273,2128,2024-12-12 11:57:42,3.4
10274,2128,2024-12-23 13:46:29,3.3
10275,2128,2024-12-19 17:43:56,3.4
10276,2129,2024-10-28 16:52:41,3.4
10277,2129,2024-09-06 13:46:28,3.4
10278,2129,2024-04-22 20:39:57,3.4
10279,2130,2024-10-25 19:57:07,3.4
10280,2130,2024-11-14 01:27:12,3.3
10281,2130,2024-12-08 16:29:16,3.4
10282,2131,2024-12-24 14:49:28,3.4
10283,2132,2024-03-26 20:07:14,3.3
10284,2132,2024-02-05 22:46:39,3.3
10285,2132,2024-01-07 06:44:25,3.2
10286,2133,2024-11-25 21:43:34,3.3
10287,2133,2024-01-22 15:40:37,3.4
10288,2133,2024-06-20 19:26:11,3.4
10289,2133,2024-05-29 08:15:58,3.4
10290,2133,2024-05-30 13:58:46,3.2
10291,2133,2024-03-14 11:52:04,3.3
10292,2133,2024-12-22 08:10:05,3.4
10293,2134,2024-03-25 13:54:16,3.4
10294,2134,2024-07-03 20:43:51,3.2
10295,2134,2024-05-01 12:34:59,3.2
10296,2134,2024-02-10 07:59:46,3.3
10297,2134,2024-12-19 18:49:37,3.2
10298,2134,2024-01-28 13:03:12,3.3
10299,2135,2024-02-18 13:19:48,3.4
10300,2135,2024-12-12 20:45:34,3.3
10301,2135,2024-11-02 12:33:15,3.3
10302,2135,2024-03-20 14:26:00,3.3
10303,2135,2024-12-07 19:04:17,3.4
10304,2135,2024-09-12 13:09:14,3.3
10305,2135,2024-11-19 08:56:53,3.4
10306,2135,2024-05-10 20:08:19,3.3
10307,2136,2023-12-24 07:29:41,3.4
10308,2136,2023-08-12 20:47:05,3.4
10309,2136,2023-06-25 14:02:23,3.3
10310,2137,2024-06-27 01:01:06,3.3
10311,2137,2024-09-16 21:30:10,3.4
10312,2137,2024-12-18 19:18:58,3.1
10313,2137,2024-08-19 20:41:57,3.4
10314,2138,2023-07-29 13:07:05,3.4
10315,2138,2024-09-09 09:33:52,3.3
10316,2138,2023-10-31 13:41:25,3.4
10317,2139,2024-11-19 13:27:35,3.4
10318,2139,2024-11-27 12:42:24,3.4
10319,2140,2024-07-15 01:48:20,3.3
10320,2140,2024-03-04 00:47:26,3.4
10321,2140,2023-11-08 15:14:24,3.4
10322,2140,2024-09-09 18:46:31,3.4
10323,2141,2024-07-12 16:51:04,3.4
10324,2141,2024-09-27 22:51:48,3.2
10325,2141,2024-11-23 11:45:26,3.3
10326,2141,2024-12-13 12:07:14,3.3
10327,2141,2024-06-29 08:09:43,3.4
10328,2141,2024-12-06 07:46:50,3.3
10329,2142,2024-07-09 21:33:50,3.4
10330,2142,2024-10-10 20:36:53,3.1
10331,2142,2024-10-18 15:45:05,3.1
10332,2142,2023-04-15 20:14:53,3.4
10333,2143,2024-06-26 13:32:21,3.4
10334,2143,2024-07-08 18:25:28,3.2
10335,2143,2024-09-14 12:54:00,3.4
10336,2143,2024-12-08 04:48:20,3.4
10337,2143,2024-09-13 21:41:05,3.3
10338,2143,2024-05-31 13:47:09,3.3
10339,2144,2024-12-29 12:35:26,3.3
10340,2145,2024-03-18 06:35:32,3.4
10341,2145,2024-04-16 08:19:16,3.3
10342,2145,2023-12-04 12:48:33,3.4
10343,2145,2024-12-29 09:34:41,3.3
10344,2145,2024-02-29 20:22:21,3.2
10345,2146,2024-12-19 11:34:49,3.2
10346,2146,2024-12-14 20:31:30,3.4
10347,2146,2024-12-22 17:18:54,3.4
10348,2147,2023-06-05 22:00:25,3.3
10349,2147,2023-03-11 12:38:40,3.4
10350,2147,2024-03-03 03:50:25,3.2
10351,2147,2023-03-13 19:32:27,3.4
10352,2147,2023-07-02 21:27:38,3.2
10353,2147,2023-11-11 23:14:35,3.2
10354,2148,2023-05-28 17:03:02,3.4
10355,2148,2023-07-28 12:46:33,3.4
10356,2149,2024-10-08 13:22:56,3.1
10357,2149,2024-07-10 21:17:29,3.4
10358,2150,2024-12-02 21:14:42,3.3
10359,2150,2024-03-07 21:38:00,3.4
